img_num,label,desc
1453,7,Sneaker
1454,4,Coat
1455,5,Sandal
1456,2,Pullover
1457,5,Sandal
1458,5,Sandal
1459,3,Dress
1460,0,T-shirt/top
1461,3,Dress
1462,3,Dress
1463,1,Trouser
1464,4,Coat
1465,9,Ankle boot
1466,5,Sandal
1467,9,Ankle boot
1468,8,Bag
1469,3,Dress
1470,4,Coat
1471,6,Shirt
1472,6,Shirt
1473,0,T-shirt/top
1474,7,Sneaker
1475,8,Bag
1476,5,Sandal
1477,7,Sneaker
1478,7,Sneaker
1479,0,T-shirt/top
1480,9,Ankle boot
1481,3,Dress
1482,1,Trouser
1483,3,Dress
1484,4,Coat
1485,8,Bag
1486,9,Ankle boot
1487,5,Sandal
1488,8,Bag
1489,0,T-shirt/top
1490,5,Sandal
1491,7,Sneaker
1492,2,Pullover
1493,3,Dress
1494,6,Shirt
1495,6,Shirt
1496,3,Dress
1497,5,Sandal
1498,2,Pullover
1499,1,Trouser
1500,1,Trouser
1501,7,Sneaker
1502,1,Trouser
1503,0,T-shirt/top
1504,1,Trouser
1505,7,Sneaker
1506,3,Dress
1507,9,Ankle boot
1508,1,Trouser
1509,1,Trouser
1510,3,Dress
1511,3,Dress
1512,6,Shirt
1513,1,Trouser
1514,1,Trouser
1515,2,Pullover
1516,0,T-shirt/top
1517,7,Sneaker
1518,1,Trouser
1519,9,Ankle boot
1520,6,Shirt
1521,6,Shirt
1522,5,Sandal
1523,8,Bag
1524,8,Bag
1525,0,T-shirt/top
1526,0,T-shirt/top
1527,8,Bag
1528,9,Ankle boot
1529,9,Ankle boot
1530,4,Coat
1531,9,Ankle boot
1532,8,Bag
1533,2,Pullover
1534,1,Trouser
1535,1,Trouser
1536,0,T-shirt/top
1537,4,Coat
1538,5,Sandal
1539,7,Sneaker
1540,8,Bag
1541,1,Trouser
1542,3,Dress
1543,6,Shirt
1544,3,Dress
1545,2,Pullover
1546,9,Ankle boot
1547,0,T-shirt/top
1548,1,Trouser
1549,3,Dress
1550,8,Bag
1551,4,Coat
1552,9,Ankle boot
1553,7,Sneaker
1554,1,Trouser
1555,9,Ankle boot
1556,9,Ankle boot
1557,3,Dress
1558,1,Trouser
1559,3,Dress
1560,0,T-shirt/top
1561,3,Dress
1562,6,Shirt
1563,9,Ankle boot
1564,9,Ankle boot
1565,1,Trouser
1566,1,Trouser
1567,5,Sandal
1568,2,Pullover
1569,1,Trouser
1570,7,Sneaker
1571,9,Ankle boot
1572,5,Sandal
1573,9,Ankle boot
1574,1,Trouser
1575,5,Sandal
1576,9,Ankle boot
1577,4,Coat
1578,8,Bag
1579,7,Sneaker
1580,7,Sneaker
1581,0,T-shirt/top
1582,7,Sneaker
1583,8,Bag
1584,9,Ankle boot
1585,6,Shirt
1586,2,Pullover
1587,7,Sneaker
1588,2,Pullover
1589,0,T-shirt/top
1590,0,T-shirt/top
1591,9,Ankle boot
1592,4,Coat
1593,6,Shirt
1594,2,Pullover
1595,2,Pullover
1596,8,Bag
1597,2,Pullover
1598,7,Sneaker
1599,0,T-shirt/top
1600,3,Dress
1601,4,Coat
1602,6,Shirt
1603,0,T-shirt/top
1604,2,Pullover
1605,1,Trouser
1606,2,Pullover
1607,8,Bag
1608,0,T-shirt/top
1609,7,Sneaker
1610,3,Dress
1611,3,Dress
1612,8,Bag
1613,9,Ankle boot
1614,8,Bag
1615,2,Pullover
1616,9,Ankle boot
1617,4,Coat
1618,8,Bag
1619,6,Shirt
1620,3,Dress
1621,7,Sneaker
1622,0,T-shirt/top
1623,5,Sandal
1624,8,Bag
1625,1,Trouser
1626,6,Shirt
1627,7,Sneaker
1628,8,Bag
1629,2,Pullover
1630,8,Bag
1631,1,Trouser
1632,7,Sneaker
1633,2,Pullover
1634,0,T-shirt/top
1635,8,Bag
1636,3,Dress
1637,9,Ankle boot
1638,1,Trouser
1639,9,Ankle boot
1640,0,T-shirt/top
1641,2,Pullover
1642,6,Shirt
1643,1,Trouser
1644,8,Bag
1645,6,Shirt
1646,5,Sandal
1647,0,T-shirt/top
1648,4,Coat
1649,2,Pullover
1650,2,Pullover
1651,2,Pullover
1652,2,Pullover
1653,3,Dress
1654,3,Dress
1655,4,Coat
1656,1,Trouser
1657,9,Ankle boot
1658,5,Sandal
1659,9,Ankle boot
1660,4,Coat
1661,6,Shirt
1662,8,Bag
1663,9,Ankle boot
1664,3,Dress
1665,1,Trouser
1666,2,Pullover
1667,3,Dress
1668,9,Ankle boot
1669,8,Bag
1670,1,Trouser
1671,5,Sandal
1672,1,Trouser
1673,8,Bag
1674,3,Dress
1675,4,Coat
1676,1,Trouser
1677,1,Trouser
1678,7,Sneaker
1679,4,Coat
1680,1,Trouser
1681,0,T-shirt/top
1682,0,T-shirt/top
1683,3,Dress
1684,6,Shirt
1685,9,Ankle boot
1686,1,Trouser
1687,6,Shirt
1688,8,Bag
1689,4,Coat
1690,7,Sneaker
1691,4,Coat
1692,5,Sandal
1693,3,Dress
1694,4,Coat
1695,3,Dress
1696,7,Sneaker
1697,7,Sneaker
1698,0,T-shirt/top
1699,6,Shirt
1700,9,Ankle boot
1701,7,Sneaker
1702,2,Pullover
1703,1,Trouser
1704,3,Dress
1705,9,Ankle boot
1706,1,Trouser
1707,0,T-shirt/top
1708,1,Trouser
1709,8,Bag
1710,1,Trouser
1711,9,Ankle boot
1712,8,Bag
1713,9,Ankle boot
1714,3,Dress
1715,4,Coat
1716,1,Trouser
1717,4,Coat
1718,6,Shirt
1719,9,Ankle boot
1720,7,Sneaker
1721,2,Pullover
1722,6,Shirt
1723,4,Coat
1724,1,Trouser
1725,6,Shirt
1726,9,Ankle boot
1727,0,T-shirt/top
1728,5,Sandal
1729,4,Coat
1730,7,Sneaker
1731,0,T-shirt/top
1732,6,Shirt
1733,5,Sandal
1734,5,Sandal
1735,7,Sneaker
1736,7,Sneaker
1737,0,T-shirt/top
1738,9,Ankle boot
1739,6,Shirt
1740,9,Ankle boot
1741,5,Sandal
1742,8,Bag
1743,1,Trouser
1744,3,Dress
1745,6,Shirt
1746,7,Sneaker
1747,9,Ankle boot
1748,0,T-shirt/top
1749,3,Dress
1750,5,Sandal
1751,1,Trouser
1752,2,Pullover
1753,1,Trouser
1754,7,Sneaker
1755,3,Dress
1756,6,Shirt
1757,4,Coat
1758,9,Ankle boot
1759,8,Bag
1760,2,Pullover
1761,1,Trouser
1762,3,Dress
1763,8,Bag
1764,3,Dress
1765,4,Coat
1766,3,Dress
1767,4,Coat
1768,9,Ankle boot
1769,5,Sandal
1770,4,Coat
1771,5,Sandal
1772,3,Dress
1773,1,Trouser
1774,8,Bag
1775,7,Sneaker
1776,8,Bag
1777,9,Ankle boot
1778,2,Pullover
1779,6,Shirt
1780,4,Coat
1781,5,Sandal
1782,7,Sneaker
1783,5,Sandal
1784,4,Coat
1785,1,Trouser
1786,5,Sandal
1787,3,Dress
1788,8,Bag
1789,2,Pullover
1790,6,Shirt
1791,0,T-shirt/top
1792,5,Sandal
1793,2,Pullover
1794,6,Shirt
1795,5,Sandal
1796,6,Shirt
1797,3,Dress
1798,5,Sandal
1799,2,Pullover
1800,0,T-shirt/top
1801,5,Sandal
1802,1,Trouser
1803,3,Dress
1804,2,Pullover
1805,1,Trouser
1806,8,Bag
1807,9,Ankle boot
1808,2,Pullover
1809,0,T-shirt/top
1810,4,Coat
1811,7,Sneaker
1812,3,Dress
1813,6,Shirt
1814,2,Pullover
1815,0,T-shirt/top
1816,7,Sneaker
1817,8,Bag
1818,6,Shirt
1819,9,Ankle boot
1820,2,Pullover
1821,0,T-shirt/top
1822,1,Trouser
1823,2,Pullover
1824,4,Coat
1825,3,Dress
1826,7,Sneaker
1827,3,Dress
1828,4,Coat
1829,8,Bag
1830,6,Shirt
1831,7,Sneaker
1832,5,Sandal
1833,9,Ankle boot
1834,2,Pullover
1835,5,Sandal
1836,6,Shirt
1837,0,T-shirt/top
1838,4,Coat
1839,9,Ankle boot
1840,6,Shirt
1841,5,Sandal
1842,9,Ankle boot
1843,0,T-shirt/top
1844,9,Ankle boot
1845,8,Bag
1846,0,T-shirt/top
1847,9,Ankle boot
1848,5,Sandal
1849,6,Shirt
1850,0,T-shirt/top
1851,2,Pullover
1852,9,Ankle boot
1853,4,Coat
1854,2,Pullover
1855,0,T-shirt/top
1856,2,Pullover
1857,5,Sandal
1858,1,Trouser
1859,8,Bag
1860,9,Ankle boot
1861,0,T-shirt/top
1862,6,Shirt
1863,6,Shirt
1864,2,Pullover
1865,2,Pullover
1866,1,Trouser
1867,9,Ankle boot
1868,7,Sneaker
1869,7,Sneaker
1870,7,Sneaker
1871,1,Trouser
1872,7,Sneaker
1873,8,Bag
1874,8,Bag
1875,8,Bag
1876,4,Coat
1877,0,T-shirt/top
1878,1,Trouser
1879,1,Trouser
1880,5,Sandal
1881,2,Pullover
1882,2,Pullover
1883,5,Sandal
1884,0,T-shirt/top
1885,4,Coat
1886,5,Sandal
1887,5,Sandal
1888,1,Trouser
1889,9,Ankle boot
1890,1,Trouser
1891,7,Sneaker
1892,2,Pullover
1893,7,Sneaker
1894,3,Dress
1895,0,T-shirt/top
1896,7,Sneaker
1897,0,T-shirt/top
1898,9,Ankle boot
1899,7,Sneaker
1900,5,Sandal
1901,1,Trouser
1902,3,Dress
1903,5,Sandal
1904,6,Shirt
1905,5,Sandal
1906,4,Coat
1907,0,T-shirt/top
1908,7,Sneaker
1909,8,Bag
1910,4,Coat
1911,9,Ankle boot
1912,0,T-shirt/top
1913,2,Pullover
1914,3,Dress
1915,1,Trouser
1916,7,Sneaker
1917,4,Coat
1918,2,Pullover
1919,9,Ankle boot
1920,9,Ankle boot
1921,3,Dress
1922,1,Trouser
1923,2,Pullover
1924,7,Sneaker
1925,5,Sandal
1926,9,Ankle boot
1927,8,Bag
1928,2,Pullover
1929,0,T-shirt/top
1930,7,Sneaker
1931,2,Pullover
1932,6,Shirt
1933,2,Pullover
1934,4,Coat
1935,6,Shirt
1936,5,Sandal
1937,3,Dress
1938,6,Shirt
1939,4,Coat
1940,4,Coat
1941,7,Sneaker
1942,0,T-shirt/top
1943,9,Ankle boot
1944,7,Sneaker
1945,3,Dress
1946,2,Pullover
1947,5,Sandal
1948,3,Dress
1949,3,Dress
1950,0,T-shirt/top
1951,2,Pullover
1952,6,Shirt
1953,2,Pullover
1954,7,Sneaker
1955,8,Bag
1956,0,T-shirt/top
1957,8,Bag
1958,1,Trouser
1959,6,Shirt
1960,7,Sneaker
1961,3,Dress
1962,8,Bag
1963,2,Pullover
1964,8,Bag
1965,1,Trouser
1966,7,Sneaker
1967,4,Coat
1968,2,Pullover
1969,6,Shirt
1970,1,Trouser
1971,0,T-shirt/top
1972,8,Bag
1973,1,Trouser
1974,3,Dress
1975,1,Trouser
1976,6,Shirt
1977,1,Trouser
1978,6,Shirt
1979,6,Shirt
1980,8,Bag
1981,4,Coat
1982,8,Bag
1983,3,Dress
1984,5,Sandal
1985,1,Trouser
1986,9,Ankle boot
1987,3,Dress
1988,8,Bag
1989,0,T-shirt/top
1990,5,Sandal
1991,8,Bag
1992,6,Shirt
1993,1,Trouser
1994,2,Pullover
1995,7,Sneaker
1996,1,Trouser
1997,3,Dress
1998,5,Sandal
1999,8,Bag
2000,4,Coat
2001,7,Sneaker
2002,1,Trouser
2003,7,Sneaker
2004,3,Dress
2005,8,Bag
2006,9,Ankle boot
2007,4,Coat
2008,2,Pullover
2009,3,Dress
2010,8,Bag
2011,3,Dress
2012,6,Shirt
2013,8,Bag
2014,9,Ankle boot
2015,6,Shirt
2016,2,Pullover
2017,4,Coat
2018,2,Pullover
2019,8,Bag
2020,1,Trouser
2021,6,Shirt
2022,7,Sneaker
2023,1,Trouser
2024,8,Bag
2025,2,Pullover
2026,3,Dress
2027,0,T-shirt/top
2028,1,Trouser
2029,7,Sneaker
2030,5,Sandal
2031,1,Trouser
2032,9,Ankle boot
2033,4,Coat
2034,3,Dress
2035,1,Trouser
2036,3,Dress
2037,6,Shirt
2038,9,Ankle boot
2039,4,Coat
2040,6,Shirt
2041,0,T-shirt/top
2042,5,Sandal
2043,1,Trouser
2044,4,Coat
2045,4,Coat
2046,9,Ankle boot
2047,7,Sneaker
2048,4,Coat
2049,0,T-shirt/top
2050,4,Coat
2051,3,Dress
2052,0,T-shirt/top
2053,4,Coat
2054,8,Bag
2055,5,Sandal
2056,9,Ankle boot
2057,5,Sandal
2058,0,T-shirt/top
2059,3,Dress
2060,0,T-shirt/top
2061,2,Pullover
2062,0,T-shirt/top
2063,8,Bag
2064,9,Ankle boot
2065,2,Pullover
2066,1,Trouser
2067,3,Dress
2068,9,Ankle boot
2069,4,Coat
2070,0,T-shirt/top
2071,1,Trouser
2072,5,Sandal
2073,9,Ankle boot
2074,2,Pullover
2075,7,Sneaker
2076,1,Trouser
2077,2,Pullover
2078,6,Shirt
2079,6,Shirt
2080,4,Coat
2081,1,Trouser
2082,4,Coat
2083,6,Shirt
2084,4,Coat
2085,6,Shirt
2086,2,Pullover
2087,3,Dress
2088,2,Pullover
2089,8,Bag
2090,7,Sneaker
2091,9,Ankle boot
2092,5,Sandal
2093,5,Sandal
2094,7,Sneaker
2095,8,Bag
2096,8,Bag
2097,3,Dress
2098,4,Coat
2099,0,T-shirt/top
2100,1,Trouser
2101,7,Sneaker
2102,4,Coat
2103,3,Dress
2104,3,Dress
2105,0,T-shirt/top
2106,6,Shirt
2107,9,Ankle boot
2108,2,Pullover
2109,2,Pullover
2110,4,Coat
2111,7,Sneaker
2112,6,Shirt
2113,3,Dress
2114,8,Bag
2115,6,Shirt
2116,2,Pullover
2117,1,Trouser
2118,0,T-shirt/top
2119,9,Ankle boot
2120,4,Coat
2121,0,T-shirt/top
2122,6,Shirt
2123,7,Sneaker
2124,1,Trouser
2125,1,Trouser
2126,3,Dress
2127,0,T-shirt/top
2128,1,Trouser
2129,8,Bag
2130,7,Sneaker
2131,6,Shirt
2132,3,Dress
2133,0,T-shirt/top
2134,5,Sandal
2135,5,Sandal
2136,3,Dress
2137,3,Dress
2138,0,T-shirt/top
2139,8,Bag
2140,4,Coat
2141,3,Dress
2142,5,Sandal
2143,5,Sandal
2144,6,Shirt
2145,1,Trouser
2146,4,Coat
2147,5,Sandal
2148,7,Sneaker
2149,2,Pullover
2150,1,Trouser
2151,5,Sandal
2152,5,Sandal
2153,3,Dress
2154,2,Pullover
2155,0,T-shirt/top
2156,9,Ankle boot
2157,5,Sandal
2158,4,Coat
2159,0,T-shirt/top
2160,9,Ankle boot
2161,3,Dress
2162,4,Coat
2163,0,T-shirt/top
2164,4,Coat
2165,3,Dress
2166,3,Dress
2167,0,T-shirt/top
2168,2,Pullover
2169,7,Sneaker
2170,2,Pullover
2171,1,Trouser
2172,2,Pullover
2173,2,Pullover
2174,6,Shirt
2175,2,Pullover
2176,1,Trouser
2177,1,Trouser
2178,5,Sandal
2179,9,Ankle boot
2180,0,T-shirt/top
2181,3,Dress
2182,4,Coat
2183,1,Trouser
2184,1,Trouser
2185,7,Sneaker
2186,1,Trouser
2187,4,Coat
2188,7,Sneaker
2189,0,T-shirt/top
2190,0,T-shirt/top
2191,9,Ankle boot
2192,2,Pullover
2193,3,Dress
2194,7,Sneaker
2195,6,Shirt
2196,8,Bag
2197,9,Ankle boot
2198,0,T-shirt/top
2199,6,Shirt
2200,1,Trouser
2201,2,Pullover
2202,6,Shirt
2203,8,Bag
2204,7,Sneaker
2205,8,Bag
2206,4,Coat
2207,8,Bag
2208,1,Trouser
2209,7,Sneaker
2210,3,Dress
2211,2,Pullover
2212,1,Trouser
2213,0,T-shirt/top
2214,6,Shirt
2215,6,Shirt
2216,3,Dress
2217,3,Dress
2218,9,Ankle boot
2219,1,Trouser
2220,8,Bag
2221,8,Bag
2222,6,Shirt
2223,2,Pullover
2224,9,Ankle boot
2225,4,Coat
2226,5,Sandal
2227,5,Sandal
2228,8,Bag
2229,1,Trouser
2230,7,Sneaker
2231,3,Dress
2232,7,Sneaker
2233,4,Coat
2234,7,Sneaker
2235,8,Bag
2236,6,Shirt
2237,1,Trouser
2238,0,T-shirt/top
2239,2,Pullover
2240,4,Coat
2241,4,Coat
2242,4,Coat
2243,6,Shirt
2244,8,Bag
2245,1,Trouser
2246,2,Pullover
2247,1,Trouser
2248,6,Shirt
2249,8,Bag
2250,1,Trouser
2251,3,Dress
2252,9,Ankle boot
2253,1,Trouser
2254,1,Trouser
2255,3,Dress
2256,6,Shirt
2257,3,Dress
2258,7,Sneaker
2259,2,Pullover
2260,6,Shirt
2261,9,Ankle boot
2262,7,Sneaker
2263,4,Coat
2264,4,Coat
2265,1,Trouser
2266,0,T-shirt/top
2267,6,Shirt
2268,8,Bag
2269,7,Sneaker
2270,3,Dress
2271,1,Trouser
2272,6,Shirt
2273,8,Bag
2274,8,Bag
2275,3,Dress
2276,2,Pullover
2277,8,Bag
2278,7,Sneaker
2279,4,Coat
2280,7,Sneaker
2281,5,Sandal
2282,9,Ankle boot
2283,7,Sneaker
2284,7,Sneaker
2285,3,Dress
2286,0,T-shirt/top
2287,3,Dress
2288,9,Ankle boot
2289,0,T-shirt/top
2290,1,Trouser
2291,8,Bag
2292,9,Ankle boot
2293,1,Trouser
2294,4,Coat
2295,3,Dress
2296,1,Trouser
2297,5,Sandal
2298,8,Bag
2299,3,Dress
2300,0,T-shirt/top
2301,4,Coat
2302,9,Ankle boot
2303,0,T-shirt/top
2304,6,Shirt
2305,6,Shirt
2306,9,Ankle boot
2307,0,T-shirt/top
2308,3,Dress
2309,5,Sandal
2310,0,T-shirt/top
2311,4,Coat
2312,3,Dress
2313,2,Pullover
2314,1,Trouser
2315,0,T-shirt/top
2316,6,Shirt
2317,7,Sneaker
2318,0,T-shirt/top
2319,6,Shirt
2320,9,Ankle boot
2321,7,Sneaker
2322,9,Ankle boot
2323,5,Sandal
2324,9,Ankle boot
2325,1,Trouser
2326,9,Ankle boot
2327,5,Sandal
2328,5,Sandal
2329,2,Pullover
2330,6,Shirt
2331,1,Trouser
2332,2,Pullover
2333,4,Coat
2334,0,T-shirt/top
2335,5,Sandal
2336,3,Dress
2337,3,Dress
2338,9,Ankle boot
2339,4,Coat
2340,2,Pullover
2341,5,Sandal
2342,5,Sandal
2343,1,Trouser
2344,1,Trouser
2345,5,Sandal
2346,5,Sandal
2347,3,Dress
2348,4,Coat
2349,3,Dress
2350,0,T-shirt/top
2351,4,Coat
2352,6,Shirt
2353,3,Dress
2354,2,Pullover
2355,7,Sneaker
2356,9,Ankle boot
2357,7,Sneaker
2358,3,Dress
2359,3,Dress
2360,3,Dress
2361,4,Coat
2362,5,Sandal
2363,0,T-shirt/top
2364,8,Bag
2365,9,Ankle boot
2366,4,Coat
2367,0,T-shirt/top
2368,8,Bag
2369,5,Sandal
2370,1,Trouser
2371,2,Pullover
2372,0,T-shirt/top
2373,1,Trouser
2374,0,T-shirt/top
2375,5,Sandal
2376,7,Sneaker
2377,1,Trouser
2378,7,Sneaker
2379,8,Bag
2380,7,Sneaker
2381,1,Trouser
2382,5,Sandal
2383,7,Sneaker
2384,2,Pullover
2385,7,Sneaker
2386,1,Trouser
2387,1,Trouser
2388,8,Bag
2389,0,T-shirt/top
2390,5,Sandal
2391,4,Coat
2392,5,Sandal
2393,8,Bag
2394,6,Shirt
2395,4,Coat
2396,4,Coat
2397,2,Pullover
2398,5,Sandal
2399,2,Pullover
2400,6,Shirt
2401,8,Bag
2402,0,T-shirt/top
2403,4,Coat
2404,3,Dress
2405,3,Dress
2406,5,Sandal
2407,4,Coat
2408,3,Dress
2409,6,Shirt
2410,0,T-shirt/top
2411,9,Ankle boot
2412,8,Bag
2413,3,Dress
2414,2,Pullover
2415,3,Dress
2416,3,Dress
2417,2,Pullover
2418,7,Sneaker
2419,4,Coat
2420,0,T-shirt/top
2421,1,Trouser
2422,5,Sandal
2423,0,T-shirt/top
2424,8,Bag
2425,4,Coat
2426,0,T-shirt/top
2427,5,Sandal
2428,0,T-shirt/top
2429,2,Pullover
2430,8,Bag
2431,0,T-shirt/top
2432,5,Sandal
2433,6,Shirt
2434,2,Pullover
2435,9,Ankle boot
2436,4,Coat
2437,0,T-shirt/top
2438,1,Trouser
2439,0,T-shirt/top
2440,2,Pullover
2441,2,Pullover
2442,9,Ankle boot
2443,1,Trouser
2444,3,Dress
2445,7,Sneaker
2446,6,Shirt
2447,4,Coat
2448,5,Sandal
2449,9,Ankle boot
2450,7,Sneaker
2451,4,Coat
2452,5,Sandal
2453,6,Shirt
2454,2,Pullover
2455,8,Bag
2456,3,Dress
2457,3,Dress
2458,5,Sandal
2459,0,T-shirt/top
2460,5,Sandal
2461,7,Sneaker
2462,4,Coat
2463,7,Sneaker
2464,4,Coat
2465,9,Ankle boot
2466,6,Shirt
2467,6,Shirt
2468,6,Shirt
2469,7,Sneaker
2470,1,Trouser
2471,0,T-shirt/top
2472,1,Trouser
2473,8,Bag
2474,0,T-shirt/top
2475,8,Bag
2476,2,Pullover
2477,7,Sneaker
2478,3,Dress
2479,0,T-shirt/top
2480,3,Dress
2481,5,Sandal
2482,5,Sandal
2483,2,Pullover
2484,5,Sandal
2485,4,Coat
2486,5,Sandal
2487,8,Bag
2488,2,Pullover
2489,3,Dress
2490,4,Coat
2491,9,Ankle boot
2492,6,Shirt
2493,4,Coat
2494,5,Sandal
2495,4,Coat
2496,6,Shirt
2497,5,Sandal
2498,8,Bag
2499,3,Dress
2500,3,Dress
2501,4,Coat
2502,8,Bag
2503,4,Coat
2504,4,Coat
2505,2,Pullover
2506,8,Bag
2507,6,Shirt
2508,7,Sneaker
2509,7,Sneaker
2510,8,Bag
2511,6,Shirt
2512,5,Sandal
2513,4,Coat
2514,7,Sneaker
2515,7,Sneaker
2516,5,Sandal
2517,3,Dress
2518,1,Trouser
2519,4,Coat
2520,4,Coat
2521,8,Bag
2522,5,Sandal
2523,0,T-shirt/top
2524,3,Dress
2525,5,Sandal
2526,0,T-shirt/top
2527,9,Ankle boot
2528,1,Trouser
2529,4,Coat
2530,9,Ankle boot
2531,9,Ankle boot
2532,1,Trouser
2533,5,Sandal
2534,4,Coat
2535,5,Sandal
2536,9,Ankle boot
2537,8,Bag
2538,3,Dress
2539,4,Coat
2540,1,Trouser
2541,8,Bag
2542,1,Trouser
2543,3,Dress
2544,7,Sneaker
2545,4,Coat
2546,9,Ankle boot
2547,5,Sandal
2548,2,Pullover
2549,5,Sandal
2550,4,Coat
2551,5,Sandal
2552,9,Ankle boot
2553,9,Ankle boot
2554,8,Bag
2555,9,Ankle boot
2556,9,Ankle boot
2557,1,Trouser
2558,4,Coat
2559,9,Ankle boot
2560,6,Shirt
2561,5,Sandal
2562,2,Pullover
2563,2,Pullover
2564,1,Trouser
2565,8,Bag
2566,7,Sneaker
2567,7,Sneaker
2568,4,Coat
2569,1,Trouser
2570,7,Sneaker
2571,7,Sneaker
2572,2,Pullover
2573,3,Dress
2574,5,Sandal
2575,2,Pullover
2576,3,Dress
2577,5,Sandal
2578,8,Bag
2579,6,Shirt
2580,7,Sneaker
2581,4,Coat
2582,0,T-shirt/top
2583,4,Coat
2584,2,Pullover
2585,3,Dress
2586,2,Pullover
2587,7,Sneaker
2588,9,Ankle boot
2589,8,Bag
2590,1,Trouser
2591,5,Sandal
2592,1,Trouser
2593,8,Bag
2594,0,T-shirt/top
2595,2,Pullover
2596,3,Dress
2597,5,Sandal
2598,8,Bag
2599,4,Coat
2600,6,Shirt
2601,0,T-shirt/top
2602,8,Bag
2603,3,Dress
2604,4,Coat
2605,9,Ankle boot
2606,7,Sneaker
2607,1,Trouser
2608,7,Sneaker
2609,9,Ankle boot
2610,8,Bag
2611,6,Shirt
2612,7,Sneaker
2613,4,Coat
2614,5,Sandal
2615,0,T-shirt/top
2616,9,Ankle boot
2617,1,Trouser
2618,2,Pullover
2619,6,Shirt
2620,2,Pullover
2621,0,T-shirt/top
2622,8,Bag
2623,3,Dress
2624,2,Pullover
2625,3,Dress
2626,3,Dress
2627,7,Sneaker
2628,4,Coat
2629,4,Coat
2630,2,Pullover
2631,7,Sneaker
2632,5,Sandal
2633,5,Sandal
2634,7,Sneaker
2635,6,Shirt
2636,1,Trouser
2637,9,Ankle boot
2638,4,Coat
2639,0,T-shirt/top
2640,4,Coat
2641,7,Sneaker
2642,1,Trouser
2643,9,Ankle boot
2644,4,Coat
2645,3,Dress
2646,6,Shirt
2647,1,Trouser
2648,7,Sneaker
2649,2,Pullover
2650,6,Shirt
2651,1,Trouser
2652,4,Coat
2653,9,Ankle boot
2654,0,T-shirt/top
2655,6,Shirt
2656,8,Bag
2657,2,Pullover
2658,6,Shirt
2659,8,Bag
2660,6,Shirt
2661,3,Dress
2662,5,Sandal
2663,6,Shirt
2664,1,Trouser
2665,7,Sneaker
2666,5,Sandal
2667,9,Ankle boot
2668,3,Dress
2669,1,Trouser
2670,1,Trouser
2671,9,Ankle boot
2672,6,Shirt
2673,7,Sneaker
2674,5,Sandal
2675,9,Ankle boot
2676,1,Trouser
2677,4,Coat
2678,2,Pullover
2679,8,Bag
2680,4,Coat
2681,5,Sandal
2682,1,Trouser
2683,1,Trouser
2684,1,Trouser
2685,4,Coat
2686,7,Sneaker
2687,2,Pullover
2688,9,Ankle boot
2689,9,Ankle boot
2690,7,Sneaker
2691,1,Trouser
2692,9,Ankle boot
2693,4,Coat
2694,3,Dress
2695,0,T-shirt/top
2696,8,Bag
2697,1,Trouser
2698,0,T-shirt/top
2699,8,Bag
2700,6,Shirt
2701,1,Trouser
2702,2,Pullover
2703,8,Bag
2704,3,Dress
2705,4,Coat
2706,5,Sandal
2707,0,T-shirt/top
2708,6,Shirt
2709,4,Coat
2710,8,Bag
2711,5,Sandal
2712,0,T-shirt/top
2713,6,Shirt
2714,4,Coat
2715,4,Coat
2716,6,Shirt
2717,3,Dress
2718,3,Dress
2719,6,Shirt
2720,1,Trouser
2721,5,Sandal
2722,9,Ankle boot
2723,3,Dress
2724,9,Ankle boot
2725,4,Coat
2726,8,Bag
2727,9,Ankle boot
2728,3,Dress
2729,6,Shirt
2730,0,T-shirt/top
2731,3,Dress
2732,2,Pullover
2733,2,Pullover
2734,1,Trouser
2735,5,Sandal
2736,8,Bag
2737,7,Sneaker
2738,8,Bag
2739,5,Sandal
2740,9,Ankle boot
2741,0,T-shirt/top
2742,9,Ankle boot
2743,4,Coat
2744,3,Dress
2745,0,T-shirt/top
2746,5,Sandal
2747,9,Ankle boot
2748,6,Shirt
2749,3,Dress
2750,1,Trouser
2751,7,Sneaker
2752,3,Dress
2753,0,T-shirt/top
2754,2,Pullover
2755,3,Dress
2756,3,Dress
2757,6,Shirt
2758,9,Ankle boot
2759,0,T-shirt/top
2760,8,Bag
2761,8,Bag
2762,8,Bag
2763,8,Bag
2764,1,Trouser
2765,3,Dress
2766,7,Sneaker
2767,7,Sneaker
2768,8,Bag
2769,7,Sneaker
2770,2,Pullover
2771,7,Sneaker
2772,0,T-shirt/top
2773,4,Coat
2774,6,Shirt
2775,6,Shirt
2776,3,Dress
2777,8,Bag
2778,5,Sandal
2779,1,Trouser
2780,8,Bag
2781,1,Trouser
2782,8,Bag
2783,2,Pullover
2784,9,Ankle boot
2785,4,Coat
2786,2,Pullover
2787,4,Coat
2788,6,Shirt
2789,1,Trouser
2790,5,Sandal
2791,7,Sneaker
2792,8,Bag
2793,9,Ankle boot
2794,8,Bag
2795,0,T-shirt/top
2796,5,Sandal
2797,1,Trouser
2798,6,Shirt
2799,1,Trouser
2800,3,Dress
2801,8,Bag
2802,4,Coat
2803,3,Dress
2804,9,Ankle boot
2805,5,Sandal
2806,6,Shirt
2807,5,Sandal
2808,1,Trouser
2809,0,T-shirt/top
2810,7,Sneaker
2811,6,Shirt
2812,2,Pullover
2813,3,Dress
2814,6,Shirt
2815,9,Ankle boot
2816,4,Coat
