img_num,label,super_label,label_desc,super_label_desc
1244,86,5,telephone,
1245,68,9,road,
1246,95,0,whale,
1247,67,1,ray,
1248,78,15,snake,
1249,11,14,boy,
1250,45,13,lobster,
1251,61,3,plate,
1252,16,3,can,
1253,80,16,squirrel,
1254,15,11,camel,
1255,8,18,bicycle,
1256,41,19,lawn_mower,
1257,25,6,couch,
1258,83,4,sweet_pepper,
1259,70,2,rose,
1260,37,9,house,
1261,75,12,skunk,
1262,93,15,turtle,
1263,26,13,crab,
1264,78,15,snake,
1265,51,4,mushroom,
1266,35,14,girl,
1267,98,14,woman,
1268,80,16,squirrel,
1269,38,11,kangaroo,
1270,59,17,pine_tree,
1271,15,11,camel,
1272,66,12,raccoon,
1273,18,7,caterpillar,
1274,74,16,shrew,
1275,12,9,bridge,
1276,58,18,pickup_truck,
1277,90,18,train,
1278,62,2,poppy,
1279,19,11,cattle,
1280,21,11,chimpanzee,
1281,52,17,oak_tree,
1282,40,5,lamp,
1283,3,8,bear,
1284,17,9,castle,
1285,27,15,crocodile,
1286,60,10,plain,
1287,13,18,bus,
1288,52,17,oak_tree,
1289,99,13,worm,
1290,8,18,bicycle,
1291,98,14,woman,
1292,34,12,fox,
1293,28,3,cup,
1294,97,8,wolf,
1295,54,2,orchid,
1296,82,2,sunflower,
1297,94,6,wardrobe,
1298,49,10,mountain,
1299,31,11,elephant,
1300,16,3,can,
1301,21,11,chimpanzee,
1302,4,0,beaver,
1303,35,14,girl,
1304,95,0,whale,
1305,94,6,wardrobe,
1306,89,19,tractor,
1307,41,19,lawn_mower,
1308,4,0,beaver,
1309,50,16,mouse,
1310,53,4,orange,
1311,98,14,woman,
1312,86,5,telephone,
1313,65,16,rabbit,
1314,65,16,rabbit,
1315,31,11,elephant,
1316,29,15,dinosaur,
1317,79,13,spider,
1318,43,8,lion,
1319,9,3,bottle,
1320,6,7,bee,
1321,7,7,beetle,
1322,80,16,squirrel,
1323,29,15,dinosaur,
1324,3,8,bear,
1325,38,11,kangaroo,
1326,85,19,tank,
1327,91,1,trout,
1328,98,14,woman,
1329,28,3,cup,
1330,50,16,mouse,
1331,70,2,rose,
1332,33,10,forest,
1333,21,11,chimpanzee,
1334,48,18,motorcycle,
1335,60,10,plain,
1336,19,11,cattle,
1337,50,16,mouse,
1338,3,8,bear,
1339,63,12,porcupine,
1340,25,6,couch,
1341,59,17,pine_tree,
1342,86,5,telephone,
1343,77,13,snail,
1344,92,2,tulip,
1345,1,1,aquarium_fish,
1346,38,11,kangaroo,
1347,72,0,seal,
1348,24,7,cockroach,
1349,85,19,tank,
1350,3,8,bear,
1351,1,1,aquarium_fish,
1352,5,6,bed,
1353,89,19,tractor,
1354,25,6,couch,
1355,10,3,bowl,
1356,67,1,ray,
1357,48,18,motorcycle,
1358,92,2,tulip,
1359,62,2,poppy,
1360,26,13,crab,
1361,21,11,chimpanzee,
1362,8,18,bicycle,
1363,58,18,pickup_truck,
1364,58,18,pickup_truck,
1365,12,9,bridge,
1366,46,14,man,
1367,53,4,orange,
1368,11,14,boy,
1369,34,12,fox,
1370,12,9,bridge,
1371,71,10,sea,
1372,85,19,tank,
1373,64,12,possum,
1374,44,15,lizard,
1375,9,3,bottle,
1376,64,12,possum,
1377,20,6,chair,
1378,59,17,pine_tree,
1379,75,12,skunk,
1380,26,13,crab,
1381,45,13,lobster,
1382,25,6,couch,
1383,20,6,chair,
1384,12,9,bridge,
1385,77,13,snail,
1386,5,6,bed,
1387,94,6,wardrobe,
1388,27,15,crocodile,
1389,40,5,lamp,
1390,73,1,shark,
1391,95,0,whale,
1392,67,1,ray,
1393,44,15,lizard,
1394,34,12,fox,
1395,81,19,streetcar,
1396,1,1,aquarium_fish,
1397,24,7,cockroach,
1398,85,19,tank,
1399,15,11,camel,
1400,37,9,house,
1401,15,11,camel,
1402,82,2,sunflower,
1403,28,3,cup,
1404,80,16,squirrel,
1405,69,19,rocket,
1406,84,6,table,
1407,91,1,trout,
1408,41,19,lawn_mower,
1409,7,7,beetle,
1410,56,17,palm_tree,
1411,5,6,bed,
1412,81,19,streetcar,
1413,83,4,sweet_pepper,
1414,16,3,can,
1415,6,7,bee,
1416,40,5,lamp,
1417,64,12,possum,
1418,12,9,bridge,
1419,15,11,camel,
1420,69,19,rocket,
1421,3,8,bear,
1422,58,18,pickup_truck,
1423,73,1,shark,
1424,72,0,seal,
1425,20,6,chair,
1426,53,4,orange,
1427,53,4,orange,
1428,66,12,raccoon,
1429,81,19,streetcar,
1430,43,8,lion,
1431,52,17,oak_tree,
1432,71,10,sea,
1433,17,9,castle,
1434,49,10,mountain,
1435,94,6,wardrobe,
1436,31,11,elephant,
1437,61,3,plate,
1438,38,11,kangaroo,
1439,86,5,telephone,
1440,79,13,spider,
1441,5,6,bed,
1442,22,5,clock,
1443,45,13,lobster,
1444,28,3,cup,
1445,33,10,forest,
1446,39,5,computer_keyboard,
1447,34,12,fox,
1448,38,11,kangaroo,
1449,79,13,spider,
1450,54,2,orchid,
1451,98,14,woman,
1452,17,9,castle,
1453,74,16,shrew,
1454,18,7,caterpillar,
1455,35,14,girl,
1456,44,15,lizard,
1457,8,18,bicycle,
1458,24,7,cockroach,
1459,64,12,possum,
1460,28,3,cup,
1461,37,9,house,
1462,94,6,wardrobe,
1463,37,9,house,
1464,84,6,table,
1465,69,19,rocket,
1466,94,6,wardrobe,
1467,33,10,forest,
1468,56,17,palm_tree,
1469,66,12,raccoon,
1470,19,11,cattle,
1471,25,6,couch,
1472,34,12,fox,
1473,46,14,man,
1474,6,7,bee,
1475,76,9,skyscraper,
1476,90,18,train,
1477,30,0,dolphin,
1478,71,10,sea,
1479,5,6,bed,
1480,29,15,dinosaur,
1481,81,19,streetcar,
1482,99,13,worm,
1483,94,6,wardrobe,
1484,70,2,rose,
1485,86,5,telephone,
1486,23,10,cloud,
1487,25,6,couch,
1488,93,15,turtle,
1489,10,3,bowl,
1490,71,10,sea,
1491,30,0,dolphin,
1492,96,17,willow_tree,
1493,77,13,snail,
1494,39,5,computer_keyboard,
1495,57,4,pear,
1496,24,7,cockroach,
1497,90,18,train,
1498,95,0,whale,
1499,75,12,skunk,
1500,42,8,leopard,
1501,57,4,pear,
1502,90,18,train,
1503,84,6,table,
1504,14,7,butterfly,
1505,20,6,chair,
1506,24,7,cockroach,
1507,57,4,pear,
1508,61,3,plate,
1509,84,6,table,
1510,5,6,bed,
1511,2,14,baby,
1512,80,16,squirrel,
1513,86,5,telephone,
1514,74,16,shrew,
1515,42,8,leopard,
1516,60,10,plain,
1517,7,7,beetle,
1518,11,14,boy,
1519,47,17,maple_tree,
1520,11,14,boy,
1521,25,6,couch,
1522,30,0,dolphin,
1523,59,17,pine_tree,
1524,24,7,cockroach,
1525,38,11,kangaroo,
1526,60,10,plain,
1527,69,19,rocket,
1528,51,4,mushroom,
1529,56,17,palm_tree,
1530,26,13,crab,
1531,64,12,possum,
1532,91,1,trout,
1533,56,17,palm_tree,
1534,91,1,trout,
1535,29,15,dinosaur,
1536,91,1,trout,
1537,64,12,possum,
1538,27,15,crocodile,
1539,78,15,snake,
1540,25,6,couch,
1541,42,8,leopard,
1542,49,10,mountain,
1543,15,11,camel,
1544,55,0,otter,
1545,50,16,mouse,
1546,33,10,forest,
1547,92,2,tulip,
1548,33,10,forest,
1549,99,13,worm,
1550,34,12,fox,
1551,9,3,bottle,
1552,61,3,plate,
1553,17,9,castle,
1554,64,12,possum,
1555,8,18,bicycle,
1556,37,9,house,
1557,86,5,telephone,
1558,21,11,chimpanzee,
1559,33,10,forest,
1560,15,11,camel,
1561,92,2,tulip,
1562,59,17,pine_tree,
1563,41,19,lawn_mower,
1564,8,18,bicycle,
1565,1,1,aquarium_fish,
1566,61,3,plate,
1567,52,17,oak_tree,
1568,95,0,whale,
1569,71,10,sea,
1570,43,8,lion,
1571,59,17,pine_tree,
1572,76,9,skyscraper,
1573,90,18,train,
1574,85,19,tank,
1575,74,16,shrew,
1576,98,14,woman,
1577,54,2,orchid,
1578,61,3,plate,
1579,10,3,bowl,
1580,70,2,rose,
1581,24,7,cockroach,
1582,41,19,lawn_mower,
1583,74,16,shrew,
1584,27,15,crocodile,
1585,44,15,lizard,
1586,15,11,camel,
1587,10,3,bowl,
1588,72,0,seal,
1589,75,12,skunk,
1590,23,10,cloud,
1591,49,10,mountain,
1592,7,7,beetle,
1593,57,4,pear,
1594,33,10,forest,
1595,15,11,camel,
1596,58,18,pickup_truck,
1597,18,7,caterpillar,
1598,27,15,crocodile,
1599,6,7,bee,
1600,6,7,bee,
1601,24,7,cockroach,
1602,52,17,oak_tree,
1603,90,18,train,
1604,85,19,tank,
1605,11,14,boy,
1606,71,10,sea,
1607,90,18,train,
1608,51,4,mushroom,
1609,70,2,rose,
1610,49,10,mountain,
1611,44,15,lizard,
1612,30,0,dolphin,
1613,37,9,house,
1614,17,9,castle,
1615,94,6,wardrobe,
1616,59,17,pine_tree,
1617,45,13,lobster,
1618,57,4,pear,
1619,78,15,snake,
1620,47,17,maple_tree,
1621,43,8,lion,
1622,33,10,forest,
1623,94,6,wardrobe,
1624,37,9,house,
1625,75,12,skunk,
1626,0,4,apple,
1627,67,1,ray,
1628,47,17,maple_tree,
1629,80,16,squirrel,
1630,60,10,plain,
1631,27,15,crocodile,
1632,31,11,elephant,
1633,41,19,lawn_mower,
1634,57,4,pear,
1635,57,4,pear,
1636,4,0,beaver,
1637,3,8,bear,
1638,88,8,tiger,
1639,50,16,mouse,
1640,99,13,worm,
1641,81,19,streetcar,
1642,62,2,poppy,
1643,60,10,plain,
1644,48,18,motorcycle,
1645,10,3,bowl,
1646,80,16,squirrel,
1647,62,2,poppy,
1648,35,14,girl,
1649,90,18,train,
1650,3,8,bear,
1651,24,7,cockroach,
1652,1,1,aquarium_fish,
1653,3,8,bear,
1654,52,17,oak_tree,
1655,50,16,mouse,
1656,66,12,raccoon,
1657,37,9,house,
1658,71,10,sea,
1659,33,10,forest,
1660,82,2,sunflower,
1661,61,3,plate,
1662,28,3,cup,
1663,85,19,tank,
1664,2,14,baby,
1665,47,17,maple_tree,
1666,6,7,bee,
1667,79,13,spider,
1668,52,17,oak_tree,
1669,25,6,couch,
1670,47,17,maple_tree,
1671,89,19,tractor,
1672,21,11,chimpanzee,
1673,68,9,road,
1674,42,8,leopard,
1675,36,16,hamster,
1676,15,11,camel,
1677,69,19,rocket,
1678,72,0,seal,
1679,55,0,otter,
1680,23,10,cloud,
1681,36,16,hamster,
1682,64,12,possum,
1683,47,17,maple_tree,
1684,57,4,pear,
1685,90,18,train,
1686,90,18,train,
1687,97,8,wolf,
1688,87,5,television,
1689,35,14,girl,
1690,69,19,rocket,
1691,65,16,rabbit,
1692,77,13,snail,
1693,35,14,girl,
1694,83,4,sweet_pepper,
1695,62,2,poppy,
1696,2,14,baby,
1697,31,11,elephant,
1698,50,16,mouse,
1699,6,7,bee,
1700,72,0,seal,
1701,56,17,palm_tree,
1702,21,11,chimpanzee,
1703,47,17,maple_tree,
1704,64,12,possum,
1705,2,14,baby,
1706,26,13,crab,
1707,85,19,tank,
1708,91,1,trout,
1709,72,0,seal,
1710,79,13,spider,
1711,30,0,dolphin,
1712,1,1,aquarium_fish,
1713,88,8,tiger,
1714,95,0,whale,
1715,55,0,otter,
1716,64,12,possum,
1717,34,12,fox,
1718,24,7,cockroach,
1719,28,3,cup,
1720,97,8,wolf,
1721,87,5,television,
1722,23,10,cloud,
1723,83,4,sweet_pepper,
1724,17,9,castle,
1725,91,1,trout,
1726,52,17,oak_tree,
1727,15,11,camel,
1728,12,9,bridge,
1729,4,0,beaver,
1730,75,12,skunk,
1731,70,2,rose,
1732,32,1,flatfish,
1733,97,8,wolf,
1734,39,5,computer_keyboard,
1735,5,6,bed,
1736,77,13,snail,
1737,47,17,maple_tree,
1738,65,16,rabbit,
1739,52,17,oak_tree,
1740,58,18,pickup_truck,
1741,33,10,forest,
1742,61,3,plate,
1743,16,3,can,
1744,90,18,train,
1745,42,8,leopard,
1746,13,18,bus,
1747,8,18,bicycle,
1748,87,5,television,
1749,32,1,flatfish,
1750,52,17,oak_tree,
1751,74,16,shrew,
1752,9,3,bottle,
1753,16,3,can,
1754,62,2,poppy,
1755,5,6,bed,
1756,92,2,tulip,
1757,35,14,girl,
1758,14,7,butterfly,
1759,32,1,flatfish,
1760,16,3,can,
1761,97,8,wolf,
1762,6,7,bee,
1763,26,13,crab,
1764,33,10,forest,
1765,47,17,maple_tree,
1766,88,8,tiger,
1767,4,0,beaver,
1768,20,6,chair,
1769,41,19,lawn_mower,
1770,97,8,wolf,
1771,27,15,crocodile,
1772,98,14,woman,
1773,57,4,pear,
1774,64,12,possum,
1775,84,6,table,
1776,26,13,crab,
1777,12,9,bridge,
1778,2,14,baby,
1779,13,18,bus,
1780,42,8,leopard,
1781,16,3,can,
1782,27,15,crocodile,
1783,56,17,palm_tree,
1784,2,14,baby,
1785,73,1,shark,
1786,47,17,maple_tree,
1787,49,10,mountain,
1788,23,10,cloud,
1789,88,8,tiger,
1790,85,19,tank,
1791,89,19,tractor,
1792,16,3,can,
1793,71,10,sea,
1794,21,11,chimpanzee,
1795,27,15,crocodile,
1796,67,1,ray,
1797,93,15,turtle,
1798,35,14,girl,
1799,10,3,bowl,
1800,93,15,turtle,
1801,89,19,tractor,
1802,17,9,castle,
1803,26,13,crab,
1804,2,14,baby,
1805,12,9,bridge,
1806,61,3,plate,
1807,52,17,oak_tree,
1808,1,1,aquarium_fish,
1809,86,5,telephone,
1810,64,12,possum,
1811,78,15,snake,
1812,9,3,bottle,
1813,51,4,mushroom,
1814,65,16,rabbit,
1815,92,2,tulip,
1816,89,19,tractor,
1817,13,18,bus,
1818,8,18,bicycle,
1819,20,6,chair,
1820,64,12,possum,
1821,19,11,cattle,
1822,56,17,palm_tree,
1823,96,17,willow_tree,
1824,68,9,road,
1825,92,2,tulip,
1826,31,11,elephant,
1827,20,6,chair,
1828,0,4,apple,
1829,93,15,turtle,
1830,37,9,house,
1831,68,9,road,
1832,58,18,pickup_truck,
1833,16,3,can,
1834,29,15,dinosaur,
1835,65,16,rabbit,
1836,14,7,butterfly,
1837,2,14,baby,
1838,95,0,whale,
1839,58,18,pickup_truck,
1840,33,10,forest,
1841,48,18,motorcycle,
1842,78,15,snake,
1843,1,1,aquarium_fish,
1844,59,17,pine_tree,
1845,29,15,dinosaur,
1846,51,4,mushroom,
1847,69,19,rocket,
1848,96,17,willow_tree,
1849,87,5,television,
1850,19,11,cattle,
1851,22,5,clock,
1852,35,14,girl,
1853,46,14,man,
1854,82,2,sunflower,
1855,68,9,road,
1856,42,8,leopard,
1857,83,4,sweet_pepper,
1858,5,6,bed,
1859,18,7,caterpillar,
1860,98,14,woman,
1861,46,14,man,
1862,56,17,palm_tree,
1863,24,7,cockroach,
1864,47,17,maple_tree,
1865,44,15,lizard,
1866,85,19,tank,
1867,77,13,snail,
1868,58,18,pickup_truck,
1869,55,0,otter,
1870,35,14,girl,
1871,46,14,man,
1872,99,13,worm,
1873,35,14,girl,
1874,55,0,otter,
1875,53,4,orange,
1876,9,3,bottle,
1877,12,9,bridge,
1878,36,16,hamster,
1879,2,14,baby,
1880,78,15,snake,
1881,69,19,rocket,
1882,43,8,lion,
1883,84,6,table,
1884,87,5,television,
1885,48,18,motorcycle,
1886,36,16,hamster,
1887,84,6,table,
1888,54,2,orchid,
1889,18,7,caterpillar,
1890,92,2,tulip,
1891,26,13,crab,
1892,4,0,beaver,
1893,93,15,turtle,
1894,62,2,poppy,
1895,2,14,baby,
1896,70,2,rose,
1897,10,3,bowl,
1898,16,3,can,
1899,2,14,baby,
1900,14,7,butterfly,
1901,52,17,oak_tree,
1902,21,11,chimpanzee,
1903,98,14,woman,
1904,29,15,dinosaur,
1905,55,0,otter,
1906,80,16,squirrel,
1907,13,18,bus,
1908,46,14,man,
1909,60,10,plain,
1910,26,13,crab,
1911,51,4,mushroom,
1912,91,1,trout,
1913,82,2,sunflower,
1914,73,1,shark,
1915,37,9,house,
1916,11,14,boy,
1917,65,16,rabbit,
1918,56,17,palm_tree,
1919,82,2,sunflower,
1920,28,3,cup,
1921,24,7,cockroach,
1922,89,19,tractor,
1923,63,12,porcupine,
1924,63,12,porcupine,
1925,3,8,bear,
1926,25,6,couch,
1927,59,17,pine_tree,
1928,64,12,possum,
1929,4,0,beaver,
1930,14,7,butterfly,
1931,66,12,raccoon,
1932,40,5,lamp,
1933,58,18,pickup_truck,
1934,65,16,rabbit,
1935,14,7,butterfly,
1936,7,7,beetle,
1937,64,12,possum,
1938,34,12,fox,
1939,59,17,pine_tree,
1940,27,15,crocodile,
1941,86,5,telephone,
1942,48,18,motorcycle,
1943,81,19,streetcar,
1944,99,13,worm,
1945,83,4,sweet_pepper,
1946,73,1,shark,
1947,19,11,cattle,
1948,62,2,poppy,
1949,52,17,oak_tree,
1950,60,10,plain,
1951,34,12,fox,
1952,41,19,lawn_mower,
1953,36,16,hamster,
1954,25,6,couch,
1955,21,11,chimpanzee,
1956,90,18,train,
1957,85,19,tank,
1958,51,4,mushroom,
1959,24,7,cockroach,
1960,17,9,castle,
1961,3,8,bear,
1962,9,3,bottle,
1963,75,12,skunk,
1964,48,18,motorcycle,
1965,48,18,motorcycle,
1966,52,17,oak_tree,
1967,21,11,chimpanzee,
1968,32,1,flatfish,
1969,34,12,fox,
1970,99,13,worm,
1971,28,3,cup,
1972,92,2,tulip,
1973,67,1,ray,
1974,5,6,bed,
1975,16,3,can,
1976,25,6,couch,
1977,79,13,spider,
1978,66,12,raccoon,
1979,0,4,apple,
1980,47,17,maple_tree,
1981,7,7,beetle,
1982,65,16,rabbit,
1983,44,15,lizard,
1984,13,18,bus,
1985,17,9,castle,
1986,11,14,boy,
1987,71,10,sea,
1988,31,11,elephant,
1989,10,3,bowl,
1990,40,5,lamp,
1991,13,18,bus,
1992,46,14,man,
1993,1,1,aquarium_fish,
1994,51,4,mushroom,
1995,3,8,bear,
1996,77,13,snail,
1997,86,5,telephone,
1998,45,13,lobster,
1999,80,16,squirrel,
2000,59,17,pine_tree,
2001,56,17,palm_tree,
2002,86,5,telephone,
2003,18,7,caterpillar,
2004,16,3,can,
2005,69,19,rocket,
2006,6,7,bee,
2007,26,13,crab,
2008,87,5,television,
2009,2,14,baby,
2010,8,18,bicycle,
2011,11,14,boy,
2012,85,19,tank,
2013,84,6,table,
2014,31,11,elephant,
2015,36,16,hamster,
2016,46,14,man,
2017,6,7,bee,
2018,86,5,telephone,
2019,75,12,skunk,
2020,20,6,chair,
2021,25,6,couch,
2022,36,16,hamster,
2023,57,4,pear,
2024,53,4,orange,
2025,95,0,whale,
2026,98,14,woman,
2027,95,0,whale,
2028,95,0,whale,
2029,55,0,otter,
2030,58,18,pickup_truck,
2031,21,11,chimpanzee,
2032,87,5,television,
2033,32,1,flatfish,
2034,90,18,train,
2035,37,9,house,
2036,69,19,rocket,
2037,42,8,leopard,
2038,63,12,porcupine,
2039,84,6,table,
2040,93,15,turtle,
2041,30,0,dolphin,
2042,47,17,maple_tree,
2043,72,0,seal,
2044,28,3,cup,
2045,80,16,squirrel,
2046,94,6,wardrobe,
2047,46,14,man,
2048,23,10,cloud,
2049,85,19,tank,
2050,41,19,lawn_mower,
2051,2,14,baby,
2052,91,1,trout,
2053,22,5,clock,
2054,60,10,plain,
2055,41,19,lawn_mower,
2056,96,17,willow_tree,
2057,52,17,oak_tree,
2058,78,15,snake,
2059,36,16,hamster,
2060,20,6,chair,
2061,73,1,shark,
2062,67,1,ray,
2063,50,16,mouse,
2064,93,15,turtle,
2065,37,9,house,
2066,31,11,elephant,
2067,40,5,lamp,
2068,91,1,trout,
2069,30,0,dolphin,
2070,50,16,mouse,
2071,33,10,forest,
2072,25,6,couch,
2073,35,14,girl,
2074,70,2,rose,
2075,89,19,tractor,
2076,0,4,apple,
2077,37,9,house,
2078,10,3,bowl,
2079,8,18,bicycle,
2080,28,3,cup,
2081,79,13,spider,
2082,55,0,otter,
2083,70,2,rose,
2084,92,2,tulip,
2085,3,8,bear,
2086,76,9,skyscraper,
2087,57,4,pear,
2088,35,14,girl,
2089,63,12,porcupine,
2090,47,17,maple_tree,
2091,32,1,flatfish,
2092,27,15,crocodile,
2093,11,14,boy,
2094,60,10,plain,
2095,62,2,poppy,
2096,66,12,raccoon,
2097,81,19,streetcar,
2098,33,10,forest,
2099,33,10,forest,
2100,97,8,wolf,
2101,92,2,tulip,
2102,89,19,tractor,
2103,98,14,woman,
2104,79,13,spider,
2105,8,18,bicycle,
2106,98,14,woman,
2107,5,6,bed,
2108,96,17,willow_tree,
2109,83,4,sweet_pepper,
2110,73,1,shark,
2111,77,13,snail,
2112,57,4,pear,
2113,89,19,tractor,
2114,38,11,kangaroo,
2115,85,19,tank,
2116,68,9,road,
2117,73,1,shark,
2118,47,17,maple_tree,
2119,23,10,cloud,
2120,24,7,cockroach,
2121,6,7,bee,
2122,99,13,worm,
2123,41,19,lawn_mower,
2124,1,1,aquarium_fish,
2125,18,7,caterpillar,
2126,0,4,apple,
2127,10,3,bowl,
2128,21,11,chimpanzee,
2129,40,5,lamp,
2130,61,3,plate,
2131,46,14,man,
2132,81,19,streetcar,
2133,94,6,wardrobe,
2134,64,12,possum,
2135,22,5,clock,
2136,93,15,turtle,
2137,36,16,hamster,
2138,99,13,worm,
2139,4,0,beaver,
2140,31,11,elephant,
2141,29,15,dinosaur,
2142,93,15,turtle,
2143,53,4,orange,
2144,71,10,sea,
2145,96,17,willow_tree,
2146,78,15,snake,
2147,82,2,sunflower,
2148,22,5,clock,
2149,7,7,beetle,
2150,87,5,television,
2151,64,12,possum,
2152,69,19,rocket,
2153,74,16,shrew,
2154,99,13,worm,
2155,67,1,ray,
2156,81,19,streetcar,
2157,63,12,porcupine,
2158,85,19,tank,
2159,64,12,possum,
2160,94,6,wardrobe,
2161,7,7,beetle,
2162,40,5,lamp,
2163,8,18,bicycle,
2164,7,7,beetle,
2165,30,0,dolphin,
2166,31,11,elephant,
2167,14,7,butterfly,
2168,40,5,lamp,
2169,73,1,shark,
2170,27,15,crocodile,
2171,86,5,telephone,
2172,9,3,bottle,
2173,71,10,sea,
2174,83,4,sweet_pepper,
2175,65,16,rabbit,
2176,38,11,kangaroo,
2177,66,12,raccoon,
2178,28,3,cup,
2179,46,14,man,
2180,64,12,possum,
2181,49,10,mountain,
2182,14,7,butterfly,
2183,14,7,butterfly,
2184,84,6,table,
2185,14,7,butterfly,
2186,17,9,castle,
2187,31,11,elephant,
2188,37,9,house,
2189,12,9,bridge,
2190,84,6,table,
2191,66,12,raccoon,
2192,2,14,baby,
2193,21,11,chimpanzee,
2194,40,5,lamp,
2195,85,19,tank,
2196,56,17,palm_tree,
2197,97,8,wolf,
2198,70,2,rose,
2199,85,19,tank,
2200,43,8,lion,
2201,35,14,girl,
2202,85,19,tank,
2203,55,0,otter,
2204,7,7,beetle,
2205,57,4,pear,
2206,40,5,lamp,
2207,85,19,tank,
2208,19,11,cattle,
2209,53,4,orange,
2210,98,14,woman,
2211,61,3,plate,
2212,22,5,clock,
2213,39,5,computer_keyboard,
2214,39,5,computer_keyboard,
2215,85,19,tank,
2216,62,2,poppy,
2217,1,1,aquarium_fish,
2218,75,12,skunk,
2219,49,10,mountain,
2220,71,10,sea,
2221,85,19,tank,
2222,32,1,flatfish,
2223,85,19,tank,
2224,40,5,lamp,
2225,21,11,chimpanzee,
2226,45,13,lobster,
2227,3,8,bear,
2228,63,12,porcupine,
2229,35,14,girl,
2230,32,1,flatfish,
2231,27,15,crocodile,
2232,23,10,cloud,
2233,49,10,mountain,
2234,37,9,house,
2235,86,5,telephone,
2236,49,10,mountain,
2237,10,3,bowl,
2238,30,0,dolphin,
2239,55,0,otter,
2240,50,16,mouse,
2241,3,8,bear,
2242,54,2,orchid,
2243,92,2,tulip,
2244,73,1,shark,
2245,23,10,cloud,
2246,94,6,wardrobe,
2247,71,10,sea,
2248,69,19,rocket,
2249,9,3,bottle,
2250,1,1,aquarium_fish,
2251,22,5,clock,
2252,53,4,orange,
2253,37,9,house,
2254,66,12,raccoon,
2255,56,17,palm_tree,
2256,37,9,house,
2257,31,11,elephant,
2258,97,8,wolf,
2259,99,13,worm,
2260,69,19,rocket,
2261,79,13,spider,
2262,49,10,mountain,
2263,81,19,streetcar,
2264,0,4,apple,
2265,49,10,mountain,
2266,31,11,elephant,
2267,38,11,kangaroo,
2268,41,19,lawn_mower,
2269,12,9,bridge,
2270,11,14,boy,
2271,20,6,chair,
2272,50,16,mouse,
2273,51,4,mushroom,
2274,36,16,hamster,
2275,84,6,table,
2276,77,13,snail,
2277,73,1,shark,
2278,47,17,maple_tree,
2279,92,2,tulip,
2280,89,19,tractor,
2281,27,15,crocodile,
2282,79,13,spider,
2283,71,10,sea,
2284,33,10,forest,
2285,96,17,willow_tree,
2286,64,12,possum,
2287,37,9,house,
2288,44,15,lizard,
2289,51,4,mushroom,
2290,59,17,pine_tree,
2291,45,13,lobster,
2292,73,1,shark,
2293,11,14,boy,
2294,49,10,mountain,
2295,62,2,poppy,
2296,48,18,motorcycle,
2297,69,19,rocket,
2298,94,6,wardrobe,
2299,43,8,lion,
2300,39,5,computer_keyboard,
2301,28,3,cup,
2302,62,2,poppy,
2303,30,0,dolphin,
2304,28,3,cup,
2305,64,12,possum,
2306,85,19,tank,
2307,41,19,lawn_mower,
2308,52,17,oak_tree,
2309,94,6,wardrobe,
2310,17,9,castle,
2311,39,5,computer_keyboard,
2312,40,5,lamp,
2313,63,12,porcupine,
2314,90,18,train,
2315,51,4,mushroom,
2316,61,3,plate,
2317,98,14,woman,
2318,36,16,hamster,
2319,48,18,motorcycle,
2320,57,4,pear,
2321,70,2,rose,
2322,80,16,squirrel,
2323,65,16,rabbit,
2324,34,12,fox,
2325,73,1,shark,
2326,67,1,ray,
2327,56,17,palm_tree,
2328,66,12,raccoon,
2329,80,16,squirrel,
2330,68,9,road,
2331,83,4,sweet_pepper,
2332,43,8,lion,
2333,57,4,pear,
2334,87,5,television,
2335,21,11,chimpanzee,
2336,61,3,plate,
2337,28,3,cup,
2338,66,12,raccoon,
2339,42,8,leopard,
2340,27,15,crocodile,
2341,40,5,lamp,
2342,10,3,bowl,
2343,14,7,butterfly,
2344,47,17,maple_tree,
2345,5,6,bed,
2346,83,4,sweet_pepper,
2347,26,13,crab,
2348,38,11,kangaroo,
2349,60,10,plain,
2350,53,4,orange,
2351,83,4,sweet_pepper,
2352,2,14,baby,
2353,86,5,telephone,
2354,60,10,plain,
2355,78,15,snake,
2356,7,7,beetle,
2357,85,19,tank,
2358,66,12,raccoon,
2359,96,17,willow_tree,
2360,55,0,otter,
2361,49,10,mountain,
2362,76,9,skyscraper,
2363,38,11,kangaroo,
2364,80,16,squirrel,
2365,32,1,flatfish,
2366,24,7,cockroach,
2367,44,15,lizard,
2368,1,1,aquarium_fish,
2369,21,11,chimpanzee,
2370,19,11,cattle,
2371,57,4,pear,
2372,49,10,mountain,
2373,79,13,spider,
2374,43,8,lion,
2375,5,6,bed,
2376,84,6,table,
2377,81,19,streetcar,
2378,86,5,telephone,
2379,53,4,orange,
2380,3,8,bear,
2381,51,4,mushroom,
2382,34,12,fox,
2383,46,14,man,
2384,45,13,lobster,
2385,80,16,squirrel,
2386,7,7,beetle,
2387,10,3,bowl,
2388,43,8,lion,
2389,60,10,plain,
2390,41,19,lawn_mower,
2391,28,3,cup,
2392,96,17,willow_tree,
2393,88,8,tiger,
2394,23,10,cloud,
2395,20,6,chair,
2396,58,18,pickup_truck,
2397,53,4,orange,
2398,15,11,camel,
2399,98,14,woman,
2400,47,17,maple_tree,
2401,86,5,telephone,
2402,52,17,oak_tree,
2403,30,0,dolphin,
2404,35,14,girl,
2405,88,8,tiger,
